Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
18035,18035,boissons,boissons sans alcool,"Limonade, non sucrée, avec édulcorants","Lemonade, without sugar, with artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
18010,18010,boissons,boissons sans alcool,"Limonade, sucrée","Lemonade, with sugar",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
18016,18016,boissons,boissons sans alcool,"Limonade, sucrée, avec édulcorants","Lemonade, with sugar and artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
1003,1003,boissons,boisson alcoolisées,Liqueur,Liqueur,0.39280346,0.25319791,0.47839023,0.2465228,0.015134715,0.0066875618
1015,1015,boissons,boisson alcoolisées,Marsala,Marsala wine,0.28931048,0.11615672,0.56583119,0.19034794,0.015134715,0.0066875618
2043,2043,boissons,boissons sans alcool,Nectar d'abricot,Apricot nectar,0.075123622,0.06700506,0.067563491,0.10911995,0.014644818,0
2366,2366,boissons,boissons sans alcool,Nectar de banane,Banana nectar,0.1103237,0.11256375,0.067563491,0.16442841,0.014644818,0
2370,2370,boissons,boissons sans alcool,Nectar de mangue,Mango nectar,0.062273676,0.21743619,0.067563491,0.23451935,0.014506712,0
2371,2371,boissons,boissons sans alcool,Nectar de pêche,Peach nectar,0.051156553,0.20889383,0.47839023,0.18008524,0.014644818,0
2054,2054,boissons,boissons sans alcool,Nectar de poire,Pear nectar,0.052092909,0.47839023,0,0.014644818,0.10530838,0.16960112
2375,2375,boissons,boissons sans alcool,Nectar d'orange,Orange nectar,0.075963632,0.34810578,0.10010411,0.24264159,0.014506712,0
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,0.3110803,0.088741126,0.14884651,0.32189098,0.035436375,0.0066875618
5004,5004,boissons,boisson alcoolisées,Panaché (limonade et bière),Shandy (beer + lemonade),0.064759811,0.13943913,0.47839023,0.27678497,0.035436375,0.0066875618
5005,5005,boissons,boisson alcoolisées,Panaché préemballé (<1° alc.),"Shandy, prepacked (<1° alcohol)",0.064759811,0.13943913,0.47839023,0.27678497,0.035436375,0.0066875618
1000,1000,boissons,boisson alcoolisées,Pastis,Pastis (anise-flavoured spirit),0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
5100,5100,boissons,boisson alcoolisées,Pétillant de fruits,Sparkling fruit wine,0.30230305,0.10254966,0.47839023,0.30544006,0.035436375,0.0066875618
18101,18101,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat pour boisson, sucrée","Cocoa or chocolate powder, for beverages, with sugar, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0
18168,18168,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat pour boisson, sucrée, enrichie en vitamines","Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0
18167,18167,boissons,boissons sans alcool,"Poudre cacaotée ou au chocolat sucrée pour boisson, enrichie en vitamines et minéraux","Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins and chemical elements, non rehydrated",7.4679765,19.052315,0.47839023,0.46903875,0.015708527,0
1004,1004,boissons,boisson alcoolisées,Rhum,Rum,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
1026,1026,boissons,boisson alcoolisées,Saké ou Alcool de riz,Sake or rice wine,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
1017,1017,boissons,boisson alcoolisées,Sangria,Sangria,0.22225128,0.1193963,0.72778284,0.31658258,0.035436375,0.0066875618
18017,18017,boissons,boissons sans alcool,"Sirop à diluer, sucré","Syrup, with sugar (to be diluted)",0.22580205,0.13632527,0.47839023,0.172912,0.015376781,0
2500,2500,boissons,boissons sans alcool,Smoothie,Smoothie,0.1142644,0.18084811,0.14884651,0.20914189,0.035436375,0.0066875618
18020,18020,boissons,boissons sans alcool,"Thé infusé, non sucré","Tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129
18154,18154,boissons,boissons sans alcool,"Thé noir, infusé, non sucré","Black tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129
18156,18156,boissons,boissons sans alcool,"Thé oolong, infusé, non sucré","Oolong tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129
18155,18155,boissons,boissons sans alcool,"Thé vert, infusé, non sucré","Green tea, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129
18022,18022,boissons,boissons sans alcool,"Tisane infusée, non sucrée","Infusion, brewed, without sugar",0.023049705,0,0.0026356466,0.0022748854,0.00015708527,0.011257129
18013,18013,boissons,boissons sans alcool,"Tonic ou bitter, non sucré, avec édulcorants","Tonic drink, without sugar, with artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
18344,18344,boissons,boissons sans alcool,"Tonic ou bitter, sucré","Tonic drink, with sugar",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
18014,18014,boissons,boissons sans alcool,"Tonic ou bitter, sucré, avec édulcorants","Tonic drink, with sugar and artificial sweetener(s)",0.065047772,0.027863433,0.17779866,0.1992156,0.035436375,0.0066875618
5201,5201,boissons,boisson alcoolisées,Vin blanc mousseux,"Wine, white, sparkling",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618
5209,5209,boissons,boisson alcoolisées,Vin blanc mousseux aromatisé,"Wine, white, sparkling, flavoured",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618
5215,5215,boissons,boisson alcoolisées,Vin blanc sec,"Wine, white, dry",0.35121606,0.040838394,0.47839023,0.31057239,0.035507378,0.0066875618
1006,1006,boissons,boisson alcoolisées,Vin doux,"Wine, white, sweet",0.35121606,0.040838394,0.47839023,0.19347673,0.015407586,0.0066875618
5216,5216,boissons,boisson alcoolisées,Vin rosé,"Wine, rose",0.32891413,0.027706904,0.47839023,0.30944784,0.035507378,0.0066875618
5214,5214,boissons,boisson alcoolisées,Vin rouge,"Wine, red",0.28931048,0.11615672,0.56583119,0.19034794,0.015407586,0.0066875618
1008,1008,boissons,boisson alcoolisées,Vodka,Vodka,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
1005,1005,boissons,boisson alcoolisées,Whisky,Whisky,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
4041,4041,entrées et plats composés,plats composés,Aligot (purée de pomme de terre à la tomme fraîche),Mashed potatoes w fresh tome cheese,2.3688147,0.22218109,0.18574567,0.22320921,0.037393191,0.017733084
25556,25556,entrées et plats composés,plats composés,Beignet de légumes,Vegetable fritters,0.68227421,0.17673278,0.18576937,0.23415026,0.037393191,0.017733084
25551,25551,entrées et plats composés,feuilletées et autres entrées,"Beignet de viande, volaille ou poisson, fait maison","Meat, poultry or fish fritters, home-made",4.6337084,0.58939599,0.47645133,0.20797654,0.037393191,0.092756569
25001,25001,entrées et plats composés,plats composés,Blanquette de veau,Veal stew in white sauce,14.682299,0.24684948,0.18574567,0.21449209,0.037393191,0.092756569
9082,9082,entrées et plats composés,plats composés,"Blé dur précuit cuisiné, en sachet micro-ondable","Durum wheat, pre-cooked, cooked, in a microwaveable bag",0.32997167,0,0.080661633,0.058180341,0.0071259903,0.011045523
9083,9083,entrées et plats composés,plats composés,"Blé dur précuit, grains entiers, cuisiné, à poêler","Durum wheat pre-cooked, whole grain, cooked, to pan-fry",0.33423595,0.00045678266,0.080698422,0.058448764,0.0071259903,0.03466276
25065,25065,entrées et plats composés,plats composés,Boeuf aux carottes,Beef stew with carrots,21.183039,0.24252682,0.18574567,0.21794089,0.037393191,0.017733084
25033,25033,entrées et plats composés,plats composés,Boeuf bourguignon,Burgundy-style beef stew,23.17229,0.24990884,0.18574567,0.21656549,0.037393191,0.017733084
25412,25412,entrées et plats composés,feuilletées et autres entrées,"Bouchée à la reine, à la viande/volaille/quenelle","Vol-au-vent, with meat/poultry/quenelle",3.1361193,0.65616525,0.10430787,0.44239875,0.037393191,0.092756569
25503,25503,entrées et plats composés,feuilletées et autres entrées,"Bouchée à la reine, au poisson et fruits de mer",Vol-au-vent with fish and seafood,6.4055542,0.17357307,0.10433302,0.87799193,0.037393191,0.092756569
25930,25930,entrées et plats composés,soupes,"Bouillon de boeuf, déshydraté reconstitué","Broth, stock or bouillon, beef",0.0048456641,0.038716764,0.047654621,0.011709494,0.00038295438,0.040262839
25948,25948,entrées et plats composés,soupes,"Bouillon de légumes, déshydraté reconstitué","Broth, stock or bouillon, vegetables",0.019746487,0.011635582,0.047654621,0.01289847,0.00038295438,0.040262839
25947,25947,entrées et plats composés,soupes,Bouillon de volaille,"Broth, stock or bouillon, poultry",0.01976039,0.01310813,0.047654621,0.012941461,0.00038295438,0.040262839
25589,25589,entrées et plats composés,plats végétariens,"Boulette végétale au soja et/ou blé, préemballée","Plant-based ball with wheat and/or soybean, prepacked",0.31705319,0.92185104,0.23350323,0.22973166,0.040313875,0.088611574
25211,25211,entrées et plats composés,plats composés,"Boulettes au bœuf, à la sauce tomate","Meat balls, beef, with tomato sauce",10.862311,0.23303728,0.18574567,0.23532253,0.037393191,0.017733084
25559,25559,entrées et plats composés,feuilletées et autres entrées,Brick à la pomme de terre,"Fritter, filled with potatoes (filo pastry)",2.3001529,0.48461851,0.33810863,0.26510662,0.037393191,0.092756569
25557,25557,entrées et plats composés,feuilletées et autres entrées,Brick à l'oeuf,"Fritter, filled with eggs (filo pastry)",2.3001529,0.48461851,0.33810863,0.26510662,0.037393191,0.092756569
25558,25558,entrées et plats composés,feuilletées et autres entrées,Brick au boeuf,"Fritter, filled with beef (filo pastry)",2.3001529,0.48461851,0.33810863,0.26510662,0.037393191,0.092756569
25438,25438,entrées et plats composés,feuilletées et autres entrées,"Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.)","Fritter, filled (filo pastry) (garnish : shrimps, vegetables, poultry, meat, etc.)",2.3001529,0.48461851,0.33810863,0.26510662,0.037393191,0.092756569
25539,25539,entrées et plats composés,plats composés,Brochette de poisson,Fish on skewer,11.543924,0,0.22680624,1.4482531,0.045659256,0.094234908
25416,25416,entrées et plats composés,sandwichs,Burger au poisson,"Fish burger, fast foods restaurant",4.9858889,0.16404787,0.27767375,0.6559164,0.037393191,0.092756569
25502,25502,entrées et plats composés,sandwichs,Burger au poulet,"Chicken burger , fast foods restaurant",3.2572368,0.70310528,0.27767375,0.25608449,0.037393191,0.092756569
25415_2,25415,entrées et plats composés,sandwichs,Burger végétarien,Veggie burger,1.2290612,0.48084984,0.27876868,0.1865627,0.037394003,0.092756569
25459,25459,entrées et plats composés,"pizzas, tartes et crêpes salées",Burritos,Burritos,7.4837836,0.25404465,0.10434377,0.23669862,0.037393191,0.092756569
7814,7814,entrées et plats composés,feuilletées et autres entrées,"Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.)","Savoury cake (with cheese, vegetables, meat, fish, poultry,etc.)",2.9903295,0.3410703,0.22140178,0.2294803,0.037393191,0.092756569
25058,25058,entrées et plats composés,plats composés,"Canard en sauce (poivre vert, chasseur, etc.)","Duck with sauce (green pepper sauce, hunter-style sauce,etc.)",4.7155143,1.1185104,0.18574878,0.30765777,0.037393191,0.017733084
25099,25099,entrées et plats composés,plats composés,"Cassoulet au canard ou oie, appertisé","White bean stew, with duck or goose, canned",1.5331144,0.51993411,0.17544546,0.14339356,0.015841359,0.011045523
25098,25098,entrées et plats composés,plats composés,"Cassoulet au porc, appertisé","White bean stew, with pork, canned",2.1190594,0.42117931,0.2732202,0.11757343,0.015841359,0.011045523
25002,25002,entrées et plats composés,plats composés,"Cassoulet, appertisé","White bean stew, canned",0.043098782,0.25558419,0.21930682,0.14320696,0.019801698,0.09141592
25600,25600,entrées et plats composés,salades composées et crudités,"Céleri rémoulade, préemballé","Celeriac in remoulade sauce, prepacked",0.47329595,0.096378908,0.31294913,0.26068995,0.013463586,0.0066875618
25605,25605,entrées et plats composés,salades composées et crudités,Champignon à la grecque,Greek-style marinated mushrooms,2.187094,0.034519347,0.28168476,0.25293097,0.013464397,0.0066875618
25414,25414,entrées et plats composés,sandwichs,"Cheeseburger, provenant de fast food","Cheeseburger, from fast foods restaurant",16.78204,0.32257222,0.27766161,0.21225703,0.037393191,0.092756569
25111,25111,entrées et plats composés,plats composés,Chili con carne,Chili con carne,17.807994,0.2826941,0.18574567,0.22440797,0.037393191,0.017733084
25106,25106,entrées et plats composés,plats composés,Chou farci,Stuffed cabbage,3.2987484,0.43663215,0.29982123,0.22440301,0.037393191,0.017733084
25003,25003,entrées et plats composés,plats composés,Choucroute garnie,"Sauerkraut, with garnish",1.3916687,0.37653229,0.23586978,0.21926343,0.037393191,0.017733084
25220,25220,entrées et plats composés,plats composés,"Choucroute, sans garniture, égouttée","Sauerkraut, without garnish, drained, cooked",0.32215381,0.20409589,0.18574567,0.23258567,0.037393191,0.017733084
25121,25121,entrées et plats composés,plats composés,Coq au vin,Cockerel in red wine sauce,5.7526609,1.108256,0.18574567,0.30118061,0.037393191,0.017733084
25152,25152,entrées et plats composés,plats composés,Couscous à la viande,Couscous w meat,2.9049386,0.46829581,0.18574567,0.23972172,0.037393191,0.017733084
25043,25043,entrées et plats composés,plats composés,"Couscous à la viande ou au poulet, allégé","Couscous with meat or chicken, light",1.8964893,0.59490766,0.18574567,0.25103131,0.037393191,0.017733084
25029,25029,entrées et plats composés,plats composés,Couscous au mouton,Couscous w mutton,13.328356,0.26497824,0.18574567,0.21984848,0.037393191,0.017733084
25107,25107,entrées et plats composés,plats composés,Couscous au poisson,Couscous w fish,3.0750248,0.22717011,0.18574567,0.52371457,0.037393191,0.017733084
25138,25138,entrées et plats composés,plats composés,Couscous au poulet,Couscous w chicken,1.6826534,0.55257195,0.18574567,0.24744192,0.037393191,0.017733084
25150,25150,entrées et plats composés,plats composés,Couscous de légumes,Couscous with vegetables,0.18093661,0.25516887,0.18574567,0.22217222,0.037393191,0.017733084
25127,25127,entrées et plats composés,plats composés,Couscous royal (avec plusieurs viandes),Couscous royal (with different meats),2.9049386,0.46829581,0.18574567,0.23972172,0.037393191,0.017733084
25572,25572,entrées et plats composés,"pizzas, tartes et crêpes salées",Crêpe ou Galette aux noix de St Jacques,"Crepe or buckwheat crepe, filled with scallops",3.0152968,0.5817724,0.10429359,1.102785,0.037393191,0.092756569
25562,25562,entrées et plats composés,"pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and cheese",2.9400081,0.31289187,0.19723668,0.23518614,0.037393191,0.092756569
25625,25625,entrées et plats composés,"pizzas, tartes et crêpes salées",Crêpe ou Galette fourrée au poisson et / ou fruits de mer,"Crepe or buckwheat crepe, filled with fish and/or seafood",2.2437043,0.19527621,0.10429359,0.37480896,0.037393191,0.092756569
25411,25411,entrées et plats composés,"pizzas, tartes et crêpes salées",Crêpe ou Galette fourrée béchamel champignon,"Crepe or buckwheat crepe, filled with mushrooms and bechamel sauce",2.7396104,0.19109954,0.10429359,0.23682183,0.037393191,0.092756569
25581,25581,entrées et plats composés,"pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuite","Crepe or buckwheat crepe, filled with mushrooms and bechamel sauce, cooked",3.1154669,0.37382184,0.24058033,0.23128946,0.037393191,0.092756569
